,genre,songName,artistName,imageURL,songURL,lyricsURL
862,Hip-Hop,Down Me,King Von,https://i.scdn.co/image/ab67616d000048518649220140846c7edf7f1978,https://p.scdn.co/mp3-preview/eed40ac201c6b47cf1267321af777c35e188f340?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/King-Von-Down-Me-lyrics
863,Hip-Hop,Dopechella (feat. Rick Ross),Yo Gotti,https://i.scdn.co/image/ab67616d00004851bf685fb6f3f0e63ab6ca22b1,https://p.scdn.co/mp3-preview/6b32e5c5ae07b8c5d125c36a5ecaedd0c2f6ede1?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Yo-Gotti-Dopechella-lyrics
864,Hip-Hop,Holy Moly (feat. NLE Choppa),Blueface,https://i.scdn.co/image/ab67616d00004851241b0f66b378a19422042dfd,,https://genius.com/Blueface-Holy-Moly-lyrics
865,Hip-Hop,Stay Down,Money Man,https://i.scdn.co/image/ab67616d00004851d03a2048cd66c1f2667963cc,https://p.scdn.co/mp3-preview/59c0061816c2d50070522d3f906523c20bdbde05?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Money-Man-Stay-Down-lyrics
866,Hip-Hop,Nothin To Me,Hardo,https://i.scdn.co/image/ab67616d000048511a033842db0af7f8b27b73c8,,https://genius.com/Hardo-Nothin-To-Me-lyrics
867,Hip-Hop,2 Hands,Icewear Vezzo,https://i.scdn.co/image/ab67616d00004851910c7688a7b58298396b8d10,,https://genius.com/Icewear-Vezzo-2-Hands-lyrics
868,Hip-Hop,War Ready,GBF Dada,https://i.scdn.co/image/ab67616d000048513fd158196754e4120b948e81,https://p.scdn.co/mp3-preview/2426e2daf10fb423f0442fc2a8a77961bdb47114?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/GBF-Dada-War-Ready-lyrics
869,Hip-Hop,D&D feat. Fivio Foreign & Smoove'L,Casanova,https://i.scdn.co/image/ab67616d0000485169b463c99173dee8cfb80ece,,https://genius.com/Casanova-DD-feat-Fivio-Foreign--SmooveL-lyrics
870,Hip-Hop,Deeper Than Rap,Young Nudy,https://i.scdn.co/image/ab67616d00004851daa9a45111109f6ccc8924d1,https://p.scdn.co/mp3-preview/f3028146507f607ca6bdd1471ebe5197404bd515?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Young-Nudy-Deeper-Than-Rap-lyrics
871,Hip-Hop,Make A Sale (with Moneybagg Yo),Blacc Zacc,https://i.scdn.co/image/ab67616d000048515317c9e8923ded89386d625d,,https://genius.com/Blacc-Zacc-Make-A-Sale-lyrics
872,Hip-Hop,Career Day (with Lil Durk feat. Polo G),Only The Family,https://i.scdn.co/image/ab67616d0000485120066b917ee4b8a17c38b123,,https://genius.com/Only-The-Family-Career-Day-lyrics
873,Hip-Hop,6locc 6a6y,Lil Loaded,https://i.scdn.co/image/ab67616d00004851e525a12c694913dd033d9f6f,https://p.scdn.co/mp3-preview/84f906033c49b909fb0fbb26f7c4580af9b176c0?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Lil-Loaded-6locc-6a6y-lyrics
874,Hip-Hop,Talkin,YBN Nahmir,https://i.scdn.co/image/ab67616d000048519ce1c29a67c1c4ceb2ac4942,https://p.scdn.co/mp3-preview/d7cac0627131b69037a945eb63226f3d7c398977?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/YBN-Nahmir-Talkin-lyrics
875,Hip-Hop,Spin On Em (feat. Fredo Bang),Moneybagg Yo,https://i.scdn.co/image/ab67616d00004851e48872ea797d4e20d2775f51,,https://genius.com/Moneybagg-Yo-Spin-On-Em-lyrics
876,Hip-Hop,War Baby,Roddy Ricch,https://i.scdn.co/image/ab67616d00004851600adbc750285ea1a8da249f,https://p.scdn.co/mp3-preview/45320d78c0ec7ccaa5d6ea2221c5a5629e72795a?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Roddy-Ricch-War-Baby-lyrics
877,Hip-Hop,Why You Think,Toosii,https://i.scdn.co/image/ab67616d0000485128b8abf6ff73ef433d562bad,,https://genius.com/Toosii-Why-You-Think-lyrics
878,Hip-Hop,Tric Or Treat,Young Dolph,https://i.scdn.co/image/ab67616d000048511b11056c040f043d1e2a7724,https://p.scdn.co/mp3-preview/c1832659e2adb908dcf3b7ecff6ce1f20efe3f87?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Young-Dolph-Tric-Or-Treat-lyrics
879,Hip-Hop,On the Inside (feat. 21 Savage),Godfather of Harlem,https://i.scdn.co/image/ab67616d00004851752426853cc4b6f02c5be348,https://p.scdn.co/mp3-preview/9e80535239473f2ea73a16c532091058b7272d2d?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Godfather-of-Harlem-On-the-Inside-lyrics
880,Hip-Hop,Purpose (feat. G Herbo),Calboy,https://i.scdn.co/image/ab67616d00004851b13792e03d35d238281c266c,https://p.scdn.co/mp3-preview/bd2f461dc00cc35590dfa209430237a23815d3e7?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Calboy-Purpose-lyrics
881,Hip-Hop,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,https://i.scdn.co/image/ab67616d00004851600adbc750285ea1a8da249f,https://p.scdn.co/mp3-preview/7ec549294239e4bb881abc418c166b4038ab12d9?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Roddy-Ricch-Tip-Toe-lyrics
882,Hip-Hop,We Outside,Uncle Murda,https://i.scdn.co/image/ab67616d000048518956597587fe23ce87b80139,https://p.scdn.co/mp3-preview/65210c59f0410c89f42450b069c6664ca5fe085e?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Uncle-Murda-We-Outside-lyrics
883,Hip-Hop,Crash Dummy,Quin Nfn,https://i.scdn.co/image/ab67616d00004851ed73bca990fe945ade2b602b,,https://genius.com/Quin-Nfn-Crash-Dummy-lyrics
884,Hip-Hop,Walk Down (feat. YG),Doe Boy,https://i.scdn.co/image/ab67616d00004851a5d7c14964ea36381f1d2a32,https://p.scdn.co/mp3-preview/7fd701956a9fc5049c0c7f0ccd6b90cf9e4a9703?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Doe-Boy-Walk-Down-lyrics
885,Hip-Hop,Heavy Steppers,Heavy Steppers,https://i.scdn.co/image/ab67616d000048515284fb4015d6a20ab25a9d82,https://p.scdn.co/mp3-preview/004143dc7cd80c533851673f53ba014d35ca0b38?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Heavy-Steppers-Heavy-Steppers-lyrics
886,Hip-Hop,"Suburban, Pt. 2",22Gz,https://i.scdn.co/image/ab67616d0000485143ebe40ba515ca52007f749c,,https://genius.com/22Gz-Suburban-Pt-2-lyrics
887,Hip-Hop,Step Harder,Yungeen Ace,https://i.scdn.co/image/ab67616d00004851ed6fa6c743a0577200b34d87,,https://genius.com/Yungeen-Ace-Step-Harder-lyrics
888,Hip-Hop,FLEXIN N' FLASHIN,SimxSantana,https://i.scdn.co/image/ab67616d000048511425b55ebf304088eeec78ba,https://p.scdn.co/mp3-preview/5ad228c66a57a6e19c3693ffb29a83d573083f46?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/SimxSantana-FLEXIN-N-FLASHIN-lyrics
889,Hip-Hop,Knocked Off,YoungBoy Never Broke Again,https://i.scdn.co/image/ab67616d000048514b4f06061c4f5c82f33c2b25,,https://genius.com/YoungBoy-Never-Broke-Again-Knocked-Off-lyrics
890,Hip-Hop,AR's & Glocks,YK Toon,https://i.scdn.co/image/ab67616d00004851ac97d73a6ffbeeb4d153690e,https://p.scdn.co/mp3-preview/8e4843d05b77314db5c99d3ebc4bb924b8ba3c6e?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/YK-Toon-ARs--Glocks-lyrics
891,Hip-Hop,R & BEEF,Stunna 4 Vegas,https://i.scdn.co/image/ab67616d000048512d0cfed5d07db2e6ecb4afd1,,https://genius.com/Stunna-4-Vegas-R--BEEF-lyrics
892,Hip-Hop,Yo Slime,Fredo Bang,https://i.scdn.co/image/ab67616d00004851b1fc172a548436208af28943,,https://genius.com/Fredo-Bang-Yo-Slime-lyrics
893,Hip-Hop,Lock,Luh Soldier,https://i.scdn.co/image/ab67616d000048510d3e981dbec6bed2af30d4f9,https://p.scdn.co/mp3-preview/b72112a7fb07f71d7cfded7dc0006a016f407cb8?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Luh-Soldier-Lock-lyrics
894,Hip-Hop,In This Bitch,G Herbo,https://i.scdn.co/image/ab67616d00004851d5e2f1dea66801377866b656,https://p.scdn.co/mp3-preview/609434d0baea09e98775cd3e7b98067a45b197fc?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/G-Herbo-In-This-Bitch-lyrics
895,Hip-Hop,Thug Motivation,Rod Wave,https://i.scdn.co/image/ab67616d00004851cd48067fcca0d145fc0dc066,https://p.scdn.co/mp3-preview/b41b704ef451b3dc9340183971858c95215b9ca8?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Rod-Wave-Thug-Motivation-lyrics
896,Hip-Hop,Aktivated,Sada Baby,https://i.scdn.co/image/ab67616d00004851f20c2df50fe26ca144345400,https://p.scdn.co/mp3-preview/2b1a973adb2af2e796aa6d34cfce40155cb85c97?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Sada-Baby-Aktivated-lyrics
897,Hip-Hop,9 Times Out Of 10 (feat. Lil Baby),Big Havi,https://i.scdn.co/image/ab67616d00004851bcdbad40be8c67c0fbf7fdda,https://p.scdn.co/mp3-preview/72a0ba73388c1d68d4407e0aa0c1e0693e7f8af8?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Big-Havi-9-Times-Out-Of-10-lyrics
898,Hip-Hop,Want Beef? - Remix,YSN Flow,https://i.scdn.co/image/ab67616d00004851d4d1836d3ef937e01f8f91cb,,https://genius.com/YSN-Flow-Want-Beef--Remix-lyrics
899,Hip-Hop,Mrs. Officer,Lil Wayne,https://i.scdn.co/image/ab67616d000048514f2dec4d3910670ccdfc07b3,,https://genius.com/Lil-Wayne-Mrs-Officer-lyrics
900,Hip-Hop,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),T-Pain,https://i.scdn.co/image/ab67616d00004851aad32187513cd6916ddd3c87,https://p.scdn.co/mp3-preview/0f56c023a3ce2ad0eeeaeb8bf46f8a2b61f2c272?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/TPain-Buy-U-a-Drank-lyrics
901,Hip-Hop,All Falls Down,Kanye West,https://i.scdn.co/image/ab67616d000048512892dd14331eaa4cee20194d,,https://genius.com/Kanye-West-All-Falls-Down-lyrics
902,Hip-Hop,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,https://i.scdn.co/image/e1a8219245606496e48210744bd243badba484f1,https://p.scdn.co/mp3-preview/0d0ebffc5685e744ec66a2d4dfcb496e3abc995d?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Waka-Flocka-Flame-No-Hands-lyrics
903,Hip-Hop,Country Grammar (Hot Shit),Nelly,https://i.scdn.co/image/ab67616d00004851dcbcf12cbd20a8b5bd3b5d8b,,https://genius.com/Nelly-Country-Grammar-lyrics
904,Hip-Hop,Int'l Players Anthem (I Choose You) (feat. OutKast),UGK,https://i.scdn.co/image/ab67616d000048510ecd0dec7edf87dab40d19b7,https://p.scdn.co/mp3-preview/0630acf0b021b4ae86103c7700851bb9bcc03e16?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/UGK-Intl-Players-Anthem-lyrics
905,Hip-Hop,Still Fly,Big Tymers,https://i.scdn.co/image/ab67616d0000485192c5db052ef9a683dc6bf903,,https://genius.com/Big-Tymers-Still-Fly-lyrics
906,Hip-Hop,Let The Beat Build,Lil Wayne,https://i.scdn.co/image/ab67616d000048519aa0a454388cc62889b116c2,,https://genius.com/Lil-Wayne-Let-The-Beat-Build-lyrics
907,Hip-Hop,Wipe Me Down (feat. Foxx),Boosie Badazz,https://i.scdn.co/image/ab67616d00004851fc3750012bbf6a8d016cd809,https://p.scdn.co/mp3-preview/ac36b7e8a371cd3de19c7f9de48aeb97c30df728?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Boosie-Badazz-Wipe-Me-Down-lyrics
908,Hip-Hop,Ride Wit Me,Nelly,https://i.scdn.co/image/ab67616d000048513bb75f3881099847e140020b,,https://genius.com/Nelly-Ride-Wit-Me-lyrics
909,Hip-Hop,The Way You Move (feat. Sleepy Brown) - Radio Mix,OutKast,https://i.scdn.co/image/ab67616d00004851b21b359f2d9cb74092780da6,,https://genius.com/OutKast-The-Way-You-Move---Radio-Mix-lyrics
910,Hip-Hop,Livin' It Up,Ja Rule,https://i.scdn.co/image/ab67616d0000485115a079fcadbfd73c9522adad,,https://genius.com/Ja-Rule-Livin-It-Up-lyrics
911,Hip-Hop,My Hood,Jeezy,https://i.scdn.co/image/ab67616d00004851e647a3be0956a5d9769f0444,,https://genius.com/Jeezy-My-Hood-lyrics
912,Hip-Hop,I'm a Thug,Trick Daddy,https://i.scdn.co/image/ab67616d000048513fcbf87d146762eaf00f8acb,https://p.scdn.co/mp3-preview/b3ad2fc8bcbd07594fe3c8bff48cbbf366ccb157?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Trick-Daddy-Im-a-Thug-lyrics
913,Hip-Hop,They Know (Dey Know),Shawty Lo,https://i.scdn.co/image/ab67616d00004851c79d030e26861449de592569,https://p.scdn.co/mp3-preview/6f0877ef947e25d99c2eb34cfd6e82748e9c3231?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Shawty-Lo-They-Know-lyrics
914,Hip-Hop,"So Fresh, So Clean",OutKast,https://i.scdn.co/image/ab67616d00004851c2c10aadaee962bb683354fc,https://p.scdn.co/mp3-preview/ab0909f2f07868b156e175a0686548c270b1ee31?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/OutKast-So-Fresh-So-Clean-lyrics
915,Hip-Hop,Can I Get A...,JAY-Z,https://i.scdn.co/image/ab67616d000048519700390e9c33c62cfcd915ce,,https://genius.com/JAYZ-Can-I-Get-A-lyrics
916,Hip-Hop,I Think They Like Me - Remix,Dem Franchize Boyz,https://i.scdn.co/image/ab67616d000048510b7ca7ba01c2f0393c3a9292,,https://genius.com/Dem-Franchize-Boyz-I-Think-They-Like-Me--Remix-lyrics
917,Hip-Hop,Kryptonite,Killer Mike,https://i.scdn.co/image/ab67616d000048516c7d97bca6f3e853028b5aab,,https://genius.com/Killer-Mike-Kryptonite-lyrics
918,Hip-Hop,Rollout (My Business),Ludacris,https://i.scdn.co/image/ab67616d0000485145b6350245f9ab800433a3c5,,https://genius.com/Ludacris-Rollout-lyrics
919,Hip-Hop,Roses,OutKast,https://i.scdn.co/image/ab67616d000048516a6387ab37f64034cdc7b367,https://p.scdn.co/mp3-preview/b451e1a37d16658c39c5d4e3583ab9f223f21279?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/OutKast-Roses-lyrics
920,Hip-Hop,Drive Slow,Kanye West,https://i.scdn.co/image/ab67616d00004851de720f487ec5a6a3cfad9ebb,,https://genius.com/Kanye-West-Drive-Slow-lyrics
921,Hip-Hop,"Kick, Push",Lupe Fiasco,https://i.scdn.co/image/ab67616d00004851a81ec0503c55850ad4687940,https://p.scdn.co/mp3-preview/1b89a31c32a23275902865f7c9877a5657690943?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Lupe-Fiasco-Kick-Push-lyrics
922,Hip-Hop,Hey Papi - Album Version - Explicit,JAY-Z,https://i.scdn.co/image/ab67616d000048514d2ca3c69be3da1b033805f8,,https://genius.com/JAYZ-Hey-Papi--Album-Version--Explicit-lyrics
923,Hip-Hop,Never Scared (feat. Killer Mike & T.I.) - Club Mix,Bone Crusher,https://i.scdn.co/image/ab67616d00004851acbfd4c24f2793ca070626c1,https://p.scdn.co/mp3-preview/b71a3fd08d85f7f5883378c9bb6dcf5011637479?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Bone-Crusher-Never-Scared---Club-Mix-lyrics
924,Hip-Hop,Trap Star,Jeezy,https://i.scdn.co/image/ab67616d00004851e647a3be0956a5d9769f0444,,https://genius.com/Jeezy-Trap-Star-lyrics
925,Hip-Hop,White Tee,Dem Franchize Boyz,https://i.scdn.co/image/ab67616d000048516191c3fa7348f60cf28456ac,,https://genius.com/Dem-Franchize-Boyz-White-Tee-lyrics
926,Hip-Hop,Superstar (feat. Matthew Santos),Lupe Fiasco,https://i.scdn.co/image/ab67616d00004851c3244d303444a43b933b9bf4,https://p.scdn.co/mp3-preview/8b4626a280794b4558350934eeab4ea0c5bef927?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Lupe-Fiasco-Superstar-lyrics
927,Hip-Hop,Renegade,JAY-Z,https://i.scdn.co/image/ab67616d00004851eab40fc794b88b9d1e012578,,https://genius.com/JAYZ-Renegade-lyrics
928,Hip-Hop,U Don't Know Me,T.I.,https://i.scdn.co/image/ab67616d00004851f40f53dda4f44b2787f801cd,https://p.scdn.co/mp3-preview/78d923b0a161a0610d3d2e109e7f903a3a50cc81?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/TI-U-Dont-Know-Me-lyrics
929,Hip-Hop,Splash Waterfalls,Ludacris,https://i.scdn.co/image/ab67616d000048512018e8c7b1afffd34c930147,,https://genius.com/Ludacris-Splash-Waterfalls-lyrics
930,Hip-Hop,"Can't Stop, Won't Stop",Young Gunz,https://i.scdn.co/image/ab67616d0000485164bcc8063cfda9ad52b111cb,,https://genius.com/Young-Gunz-Cant-Stop-Wont-Stop-lyrics
931,Hip-Hop,Oh Yeah!,Big Tymers,https://i.scdn.co/image/ab67616d0000485192c5db052ef9a683dc6bf903,,https://genius.com/Big-Tymers-Oh-Yeah-lyrics
932,Hip-Hop,Izzo (H.O.V.A.),JAY-Z,https://i.scdn.co/image/ab67616d000048511b3f6f34954118500ed3e7a7,,https://genius.com/JAYZ-Izzo-lyrics
933,Hip-Hop,Round Here,Memphis Bleek,https://i.scdn.co/image/ab67616d00004851e13ff01efc87eab746d56c5f,,https://genius.com/Memphis-Bleek-Round-Here-lyrics
934,Hip-Hop,Damn! - Club Mix,Youngbloodz,https://i.scdn.co/image/ab67616d0000485125b14da0c8fa1efcbf632478,https://p.scdn.co/mp3-preview/be44fb3fd2ee7dce633b4d59cd0397f3394d5792?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Youngbloodz-Damn--Club-Mix-lyrics
935,Hip-Hop,Feel It In The Air,Beanie Sigel,https://i.scdn.co/image/ab67616d0000485189867fd2a1f1a59aae5bb23d,,https://genius.com/Beanie-Sigel-Feel-It-In-The-Air-lyrics
936,Hip-Hop,Get Your Roll On,Big Tymers,https://i.scdn.co/image/ab67616d0000485184bbad2a8b3031bb46d67573,,https://genius.com/Big-Tymers-Get-Your-Roll-On-lyrics
937,Hip-Hop,Big Pimpin',JAY-Z,https://i.scdn.co/image/ab67616d00004851188099f301c32148ab07a557,,https://genius.com/JAYZ-Big-Pimpin-lyrics
938,Hip-Hop,Always Strapped,Birdman,https://i.scdn.co/image/ab67616d00004851d710accfcf529f0bef4333b6,,https://genius.com/Birdman-Always-Strapped-lyrics
939,Hip-Hop,Xxplosive,Dr. Dre,https://i.scdn.co/image/ab67616d000048519b19c107109de740bad72df5,,https://genius.com/Dr-Dre-Xxplosive-lyrics
940,Hip-Hop,Why,Jadakiss,https://i.scdn.co/image/ab67616d00004851dc1887f571315429ab82bd60,,https://genius.com/Jadakiss-Why-lyrics
941,Hip-Hop,Hot In Herre,Nelly,https://i.scdn.co/image/ab67616d00004851a8b9f97b9ea065b9a857e93f,,https://genius.com/Nelly-Hot-In-Herre-lyrics
942,Hip-Hop,What We Do,Freeway,https://i.scdn.co/image/ab67616d00004851d51c5dce5a2a7073eeb76f5a,,https://genius.com/Freeway-What-We-Do-lyrics
943,Hip-Hop,O Let's Do It (feat. Cap),Waka Flocka Flame,https://i.scdn.co/image/e1a8219245606496e48210744bd243badba484f1,https://p.scdn.co/mp3-preview/0135dbcbf42a7d7287fbca28d20e84b9ab0d30f3?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Waka-Flocka-Flame-O-Lets-Do-It-lyrics
944,Hip-Hop,Southern Hospitality (Featuring Pharrell),Ludacris,https://i.scdn.co/image/ab67616d0000485184095c1ebcc1f46cb8cf1526,,https://genius.com/Ludacris-Southern-Hospitality-lyrics
945,Hip-Hop,Nann Nigga,Trick Daddy,https://i.scdn.co/image/ab67616d000048519fc56856dfdee00ca36f7f01,https://p.scdn.co/mp3-preview/f2de74623296d752f3a552ee01cda860ecfbbba8?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Trick-Daddy-Nann-Nigga-lyrics
946,Hip-Hop,What You Want - Radio Edit,DMX,https://i.scdn.co/image/ab67616d0000485174e94ae4d3d977604854b905,,https://genius.com/DMX-What-You-Want--Radio-Edit-lyrics
947,Hip-Hop,Pop Bottles - Main,Birdman,https://i.scdn.co/image/ab67616d0000485111daddf374c642f8bcc999d3,,https://genius.com/Birdman-Pop-Bottles--Main-lyrics
948,Hip-Hop,I Tried,Bone Thugs-N-Harmony,https://i.scdn.co/image/ab67616d000048510c078eab10f525a0bd0eb6b3,,https://genius.com/Bone-ThugsNHarmony-I-Tried-lyrics
949,Hip-Hop,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,Nelly,https://i.scdn.co/image/ab67616d000048519fa0ac6da9a4c44f865446e5,https://p.scdn.co/mp3-preview/b8fe8f8f7772511511f3da65a3bba5ef8a7613b3?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Nelly-Shake-Ya-Tailfeather---2016-Remaster-lyrics
950,Hip-Hop,Presidential,Youngbloodz,https://i.scdn.co/image/ab67616d000048515e69ac32ee46e5cdff5baf3f,https://p.scdn.co/mp3-preview/2aabe2f292d5daf03111bc1ed0b570283a516c5f?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Youngbloodz-Presidential-lyrics
951,Hip-Hop,Money in the Bank (feat. Young Buck),Lil Scrappy,https://i.scdn.co/image/dfabce8e5e4abc2feb32bab78d8d80747ad79163,https://p.scdn.co/mp3-preview/4f6d7811cc1f1b95e220f50e88bca9cba9499180?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Lil-Scrappy-Money-in-the-Bank-lyrics
952,Hip-Hop,Music (feat. Marvin Gaye),Erick Sermon,https://i.scdn.co/image/ab67616d000048517276e48a634ae645c8a169b8,https://p.scdn.co/mp3-preview/a2cdac70a092d206e01ed0b83ad8d21af208c7e6?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Erick-Sermon-Music-lyrics
953,Hip-Hop,Forgot About Dre,Dr. Dre,https://i.scdn.co/image/ab67616d000048519b19c107109de740bad72df5,,https://genius.com/Dr-Dre-Forgot-About-Dre-lyrics
954,Hip-Hop,Conceited (There's Something About Remy),Remy Ma,https://i.scdn.co/image/ab67616d0000485129e011fec5bfcd69ce6fa405,,https://genius.com/Remy-Ma-Conceited-lyrics
955,Hip-Hop,Area Codes,Ludacris,https://i.scdn.co/image/ab67616d0000485145b6350245f9ab800433a3c5,,https://genius.com/Ludacris-Area-Codes-lyrics
956,Hip-Hop,03' Bonnie & Clyde,JAY-Z,https://i.scdn.co/image/ab67616d0000485126a32d835a984e9da5ef74d3,,https://genius.com/JAYZ-03-Bonnie--Clyde-lyrics
957,Hip-Hop,Shyne,Shyne,https://i.scdn.co/image/ab67616d00004851bf18cec7faa91c828b10c642,,https://genius.com/Shyne-Shyne-lyrics
958,Hip-Hop,Grindin',Clipse,https://i.scdn.co/image/ab67616d0000485195bf7f7dac7b61a95d47f07e,https://p.scdn.co/mp3-preview/e355ae322c728d0507f0ca2b28cf5b720d26214d?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Clipse-Grindin-lyrics
959,Hip-Hop,This Is How We Do,Big Tymers,https://i.scdn.co/image/ab67616d00004851db0fc9f0119dac0ffd8287f7,,https://genius.com/Big-Tymers-This-Is-How-We-Do-lyrics
960,Hip-Hop,Doo Wop (That Thing),Ms. Lauryn Hill,https://i.scdn.co/image/ab67616d00004851e08b1250db5f75643f1508c9,https://p.scdn.co/mp3-preview/e2d527c9652362bed26e25392e9456966f5eb620?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Ms-Lauryn-Hill-Doo-Wop-lyrics
961,Hip-Hop,Is That Your Chick (The Lost Verses),Memphis Bleek,https://i.scdn.co/image/ab67616d000048512d85e23bbbfcff557dc03526,,https://genius.com/Memphis-Bleek-Is-That-Your-Chick-lyrics
962,Hip-Hop,The Whole World (feat. Killer Mike),OutKast,https://i.scdn.co/image/ab67616d00004851787b3136ceb1aff5e6baa737,https://p.scdn.co/mp3-preview/9db99de935fabe7ff50bdd096a43035199be767b?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/OutKast-The-Whole-World-lyrics
963,Hip-Hop,Set It Off,Young Gunz,https://i.scdn.co/image/ab67616d00004851389e722f9a71b0aba7d85b13,,https://genius.com/Young-Gunz-Set-It-Off-lyrics
964,Hip-Hop,What Happened To That Boy,Baby,https://i.scdn.co/image/ab67616d000048518d34968e950c5b1075edb4f6,,https://genius.com/Baby-What-Happened-To-That-Boy-lyrics
965,Hip-Hop,"Ryde Or Die, B****",The LOX,https://i.scdn.co/image/ab67616d00004851c3c5d21ac3d06387e01fa695,,https://genius.com/The-LOX-Ryde-Or-Die-B-lyrics
966,Hip-Hop,Work It,Missy Elliott,https://i.scdn.co/image/ab67616d0000485195d8583bba8f3cd794fa5bae,https://p.scdn.co/mp3-preview/a007b4cabe8441d6d878da45bc3b71471848101e?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Missy-Elliott-Work-It-lyrics
967,Hip-Hop,Diddy (feat. The Neptunes),Diddy,https://i.scdn.co/image/ab67616d000048515be858c2255ac19199aec3f1,https://p.scdn.co/mp3-preview/25e7781f72910e5ef78bd9414c819592f72da71f?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Diddy-Diddy-lyrics
968,Hip-Hop,Saturday (Oooh! Ooooh!),Ludacris,https://i.scdn.co/image/ab67616d0000485145b6350245f9ab800433a3c5,,https://genius.com/Ludacris-Saturday-lyrics
969,Hip-Hop,Doin' My Job,T.I.,https://i.scdn.co/image/ab67616d000048511b1911af349032875b0b9c0a,https://p.scdn.co/mp3-preview/aab621d6b5c5647329b55c14c5437bc67ac1e740?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/TI-Doin-My-Job-lyrics
970,Hip-Hop,So Good,B.o.B,https://i.scdn.co/image/ab67616d00004851a191830c8b300bc71c2faac7,https://p.scdn.co/mp3-preview/2f13af9d55e750ea773daa76654ed735a2022fbb?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/BoB-So-Good-lyrics
971,Hip-Hop,And Then What,Jeezy,https://i.scdn.co/image/ab67616d00004851e647a3be0956a5d9769f0444,,https://genius.com/Jeezy-And-Then-What-lyrics
972,Hip-Hop,Baby Don't Cry (Keep Ya Head Up II),2Pac,https://i.scdn.co/image/ab67616d00004851b095d1f050501b6f11b1de0c,,https://genius.com/2Pac-Baby-Dont-Cry-lyrics
973,Hip-Hop,Wobble Wobble,504 Boyz,https://i.scdn.co/image/ab67616d0000485174d35f5e4cd76a17a6f3e69a,,https://genius.com/504-Boyz-Wobble-Wobble-lyrics
